,score,comment
220,2,"O elefante tem um enchimento realmente macio, contudo, o material que é feito a pelucia, assemelha-se a urso de pelucia de parque de exposições, vê-se que o material é bem inferior ao que consta das fotos do produto no site. 
Nao fiquei satisfeito com a compra, não teria comprovado se tivesse sido informado que o material era de qualidade tão inferior."
221,4,"Muito lindo, porém o meu veio com as cores um pouco clara demais, um pouco diferente do anunciado, mas é muito bonito e minha filha gostou."
222,5,"Geeenteeee que demais, unicórnio lindo, gigantesco. Minha filha de 9 anos tá apaixonada por ele e eu tmb hahahaha comprem, ele é lindo e fofo demais. Super recomendo, amei, apaixonei, minha filha amou, ama, tá feliz demais."
223,5,"Minha bebê ainda não nasceu, mas acredito q essa de 67cm seja grande para usar como uma almofada para recém nascido. Porém, acredito q vou usa-la bastante como almofada de amamentação. Pra isso ela tem um tamanho ótimo e acredito q será usada por muito tempo. 
É muito linda e macia. Eu amei!! qualidade muito boa também. Excelente compra. Obrigada!."
224,4,"O produto é bem bonito, fofinho! porem nao veio da mesma cor da foto, ele é branco porem os detalhes rosa estao mais escuros!."
225,5,"Identico ao da foto , grande e bonito as partes em destaque é rosa bem brilhante. É macio , tanto o enchimento quanto o tecido e alem disso vem com ziper que pode tirar o enchimento e lavar !."
226,4,"Meu bebê de 6 meses gostou muito, dá para ele ficar entre as patas e fica seguro ainda e meu bb é grandão, comprei o azul só uma observação, queria que a traseira do elefante fosse mais redondinha ela é meio encurvada para baixo, como se estivesse cortado a traseira, mas é só um detalhe, o produto é bom."
227,5,Presenteei minha filha de 6 anos e ela simplesmente ficou louca com ele. Ótimo para presentes e de material muito bom. Vale a pena.
228,5,"Muito lindoo minha filha amou, ficou encantada não larga mais hahaha, podem comprar gente sem medo e é grande mesmo. 
Única coisa é que a costura poderia ser mais reforçada, no pescoço já tá descosturando :(."
229,5,"Elefante beeeem grande! indicaria para bebês a partir de 1 ano mais ou menos, que já conseguiriam brincar mais com ele. Fica muuuuito bonito na decoração do quarto, também. Ele fica sentadinho como na foto. Tem um ziper na barriga do elefante que permite tirar as fibras de enchimento, pra poder lavá-lo, caso necessário. Sério, é bem bonitão!."
230,5,"Super satisfeita com o produto é exatamente igual ao da foto, mto macio e é enorme, minha filha amou. Pode comprar sem medo."
231,5,"Lindo, maravilhoso, perfeito. Mil vezes mais lindo que na foto. Fofinho. E fácil de lavar, pois tem um zíper na barriga que sai o enchimento. Parabéns pela qualidade do produto. Minha filha não larga mais."
232,3,"Vi tantos comentários positivos que esperava mais do polvo, as costuras são firmes e bem acabadas, o material não tem cheiro forte, mas nitidamente nota-se uma baixa qualidade na pelúcia, o toque não é tão suave, os fios da pelúcia se bagunçam, ficam arrepiados. Mas, meu filho em sua inocência de criança amou, tem um bom custo benefício."
233,5,"Um belo produto ,muito bem feito e acabado, inclusive nos detalhes ,muito fofo e macio. Com selo do inmetro. As crianças ficaram apaixonadas."
234,5,"Melhor até do que na foto! comprei pra minha irmã! e ela se apaixonou por ele! muita qualidade! fiquei surpreso com a qualidade, pra falar a verdade! recomendo o produto! òtimo custo benefício!."
235,1,"O dragão não corresponde a foto. A qualidade do material é boa e macia, mas o acabamento no rosto é péssimo. A aparência dele não é fofa como na imagem. A parte da boca é achatada, não é redondinha e preenchida. Os olhos dos dois que comprei estão desalinhados, os dentes são de um material fácil de rasgar."
236,5,"Comprei para minha sobrinha e ela amou. Não só ela, como toda a família kkk penso em comprar um pra mim agora."
237,5,"Maravilhoso!!! cores exatamente iguais as da foto. O unicórnio é enorme e lindo! quero dar de presente para todo mundo! excelente custo benefício, podem comprar que ficarão felizes com toda certeza."
238,5,"Lindo e fofinho!! minha filha amou! ele tem um ótimo tamanho, a cara é bonitinha e bem feita! pelos e enchimento macios! ele vem com um laço no pescoço muito bonito também!. 
Assim que retiramos da caixa percebo que soltou um pouco de pelo, mas depois não aconteceu mais. Fiquei com medo de comprar, mas me surpreendeu!."
239,5,Muito lindo fofinho  e enorme. Gostei bastante  comprei pra presente. Fiquei  encantada com certeza  vou comprar um pra mim também. Amei.
240,5,"Gostaria de deixar registrado que a minha unicórnia é exatamente a da foto !! linda , grande , fofa e com os tons iguais o da foto !! uma excelente compra , muito obrigada !!!."
241,5,"Eu fiquei emocionada ao ver o unicórnio. Muito grande e lindo, a qualidade do pêlo, dos olhos, boca, top!!!! mas veio 2 pedacinhos do corpo descosturado, como é presente, não deu tempo deu costurar, fora isso, perfeito!!!! amei! imagina a amiguinha do meu filho que vai ganhar!!!! ele ficou tão feliz ao ver tbm!!!."
242,5,"Minha sobrinha amou e a mais velha de 13 anos ficou ""emburrada"" por que não ganhou. Vou comprar o dela agora."
