,score,comment
305,5,Muito bom e ótima qualidade bonito pretendo comprar mais.
306,5,"Top ? gostei ,, um pouco pequeno, + bem flexivel, super recomendo."
307,4,"Boa qualidade! meu filho gostou, não reclamou de nada."
308,5,"Produto muito bom. 
Gostei muito eu recomendo. 
Boné perfeito."
309,4,Tem um ótimo caimento e bom acabamento estou satisfeito.
310,5,Muito bom o produto gostei logo conpro outro.
311,5,Bom! do jeito q tá na foto aprovada.
312,5,Produto de qualidade veio cheiroso e bem enbalado.
313,5,"Muito bonito, material top, gostei muito do produto."
314,5,"O boné éindo e de muito boa qualidade,."
315,5,Maravilhoso perfeito vou comprar outro de outra cor.
316,5,"Muito boa qualidade,  de acorda com custo benefício."
317,5,Ótimo recomendo muito bom boné confortável exercente.
318,5,Muito bom eu a conceio a comprar.
319,5,Bom produto da pow gasto pra usar.
320,5,"Ótimo,gostei de verdade,valeu a pena."
321,5,"Muito bm msm,ficou perfeito ótimo acabamento."
322,5,"Muito bom esse bone , de qualidade ótima!."
323,5,Produto de exelente qualidade esse eu recomendo.
324,5,"Ótima qualidade, preço mais do que justo."
325,5,Muito bom gostei muito show de bola.
326,5,Ótimo produto recomendo pois atende as espectativas.
327,5,Muito bonito igual na foto goatei bastante.
328,5,"Ótimo boné fico bom mesmo ,nota 10."
329,5,Amei  era o que eu esperava  lindo.
330,5,"Ótimo produto. Aprovado, sem qualquer restrição."
331,5,"O boné ficou perfeito, ótimo produto."
332,1,Material ruim queima fácil não presta.
333,5,Ótimo gostei muito. Boa qualidade tipo.
334,5,O produto veio em perfeito estado.
335,5,"Lindo, de excelente qualidade , ótimo  produto."
336,5,Muito bom! perfeito. Vamos comprar mais!.
337,5,Ótima qualidade e um acabamento perfeito.
338,5,Ótimo qualidade de tecido simplesmente amei.
339,5,Melhor produto de comprar  de qualidade.
340,5,"Produto de boa qualidade, excelente escolha."
341,5,Fikou muitooo top amei super recomendo.
342,5,"Excelente produto, gostei muito e recomendo."
343,5,Muito bom o produto recomendo muito.
344,1,Ótimo  amei o produto  estou satisfeita.
345,5,"Ótimo , lindo, perfeito, maravilhoso, super amei."
346,5,"Ótimo produto, exatamente como o anunciado."
347,4,Produto top veio conforme a foto !.
348,5,Produto muito bom como eu queria!!.
349,4,"Tecido bom,  cai bem na cabeça."
350,2,"Otimo produto , excelente marca e confortavel."
351,5,"Muito bom produto excelente qualidade ,amei!!!."
352,5,"Esse bone é bonito demais!!. 
Perfeito!."
353,5,Ficou perfeito oo e bem feito.
354,5,"Excelente, muito bem acabado, muito bom."
355,5,Muito bom o ajuste e perfeito !.
356,5,Bom demais gostei vale a pena.
357,5,"Muito confortavel, lindo e qualidade otima."
358,5,Produto muito bom ! coube  perfeitamente.
359,5,"Gostei do produto, coube certinho."
360,1,"Produto excelente, de boa qualidade."
361,5,"Produto muito bom, qualidade top."
362,3,Particularmente eu achei muito pequeno.
363,5,"Otimo produto material muito bom ,."
364,5,"Meu filho gostou muito, recomendo."
365,5,Otimo amei melho dos melhores.
366,5,Muito bom produto recomendo sim.
367,5,"Sensacional , produto de boa qualidade."
368,5,"Produto 100% de qualidade, adorei."
369,4,"Muito estiloso,  gostei do bone."
